Driver,LapNumber,Compound,TyreLife,Stint,LapTime,PitInTime,PitOutTime,TrackStatus,IsAccurate,LapTimeS,Track,Pitted
OCO,15.0,HARD,15.0,1.0,0 days 00:01:24.494000,,,1,True,84.494,Monza,0
OCO,16.0,HARD,16.0,1.0,0 days 00:01:24.481000,,,1,True,84.481,Monza,0
OCO,17.0,HARD,17.0,1.0,0 days 00:01:24.394000,,,1,True,84.394,Monza,0
OCO,18.0,HARD,18.0,1.0,0 days 00:01:24.639000,,,1,True,84.639,Monza,0
OCO,19.0,HARD,19.0,1.0,0 days 00:01:24.425000,,,1,True,84.425,Monza,0
OCO,20.0,HARD,20.0,1.0,0 days 00:01:24.210000,,,1,True,84.21,Monza,0
OCO,21.0,HARD,21.0,1.0,0 days 00:01:24.006000,,,1,True,84.006,Monza,0
OCO,22.0,HARD,22.0,1.0,0 days 00:01:23.713000,,,1,True,83.713,Monza,0
OCO,23.0,HARD,23.0,1.0,0 days 00:01:23.790000,,,1,True,83.79,Monza,0
OCO,24.0,HARD,24.0,1.0,0 days 00:01:23.998000,,,1,True,83.998,Monza,0
OCO,25.0,HARD,25.0,1.0,0 days 00:01:24.249000,,,1,True,84.249,Monza,0
OCO,26.0,HARD,26.0,1.0,0 days 00:01:23.974000,,,1,True,83.974,Monza,0
OCO,27.0,HARD,27.0,1.0,0 days 00:01:23.945000,,,1,True,83.945,Monza,0
OCO,28.0,HARD,28.0,1.0,0 days 00:01:23.740000,,,1,True,83.74,Monza,0
OCO,29.0,HARD,29.0,1.0,0 days 00:01:23.649000,,,1,True,83.649,Monza,0
OCO,30.0,HARD,30.0,1.0,0 days 00:01:23.632000,,,1,True,83.632,Monza,0
OCO,31.0,HARD,31.0,1.0,0 days 00:01:23.849000,,,1,True,83.849,Monza,0
OCO,32.0,HARD,32.0,1.0,0 days 00:01:23.916000,,,1,True,83.916,Monza,0
OCO,33.0,HARD,33.0,1.0,0 days 00:01:23.711000,,,1,True,83.711,Monza,0
OCO,34.0,HARD,34.0,1.0,0 days 00:01:23.592000,,,1,True,83.592,Monza,0
OCO,35.0,HARD,35.0,1.0,0 days 00:01:23.408000,,,1,True,83.408,Monza,0
OCO,36.0,HARD,36.0,1.0,0 days 00:01:23.703000,,,1,True,83.703,Monza,0
OCO,37.0,HARD,37.0,1.0,0 days 00:01:23.457000,,,1,True,83.457,Monza,0
OCO,38.0,HARD,38.0,1.0,0 days 00:01:23.384000,,,1,True,83.384,Monza,0
OCO,39.0,HARD,39.0,1.0,0 days 00:01:23.377000,,,1,True,83.377,Monza,0
OCO,40.0,HARD,40.0,1.0,0 days 00:01:23.346000,,,12,True,83.346,Monza,0
OCO,41.0,HARD,41.0,1.0,0 days 00:01:23.491000,,,1,True,83.491,Monza,0
OCO,42.0,HARD,42.0,1.0,0 days 00:01:23.541000,,,1,True,83.541,Monza,0
OCO,43.0,HARD,43.0,1.0,0 days 00:01:23.187000,,,1,True,83.187,Monza,0
OCO,44.0,HARD,44.0,1.0,0 days 00:01:23.124000,,,1,True,83.124,Monza,0
OCO,45.0,HARD,45.0,1.0,0 days 00:01:23.136000,,,1,True,83.136,Monza,0
OCO,46.0,HARD,46.0,1.0,0 days 00:01:22.997000,,,1,True,82.997,Monza,0
OCO,47.0,HARD,47.0,1.0,0 days 00:01:23.121000,,,1,True,83.121,Monza,0
OCO,48.0,HARD,48.0,1.0,0 days 00:01:22.892000,,,1,True,82.892,Monza,0
OCO,49.0,HARD,49.0,1.0,0 days 00:01:23.064000,,,1,True,83.064,Monza,0
OCO,50.0,HARD,50.0,1.0,0 days 00:01:23.151000,,,1,True,83.151,Monza,0
GAS,2.0,HARD,2.0,1.0,0 days 00:01:26.563000,,,1,True,86.563,Monza,0
GAS,3.0,HARD,3.0,1.0,0 days 00:01:25.506000,,,1,True,85.506,Monza,0
GAS,4.0,HARD,4.0,1.0,0 days 00:01:25.320000,,,1,True,85.32,Monza,0
GAS,5.0,HARD,5.0,1.0,0 days 00:01:25.991000,,,1,True,85.991,Monza,0
GAS,6.0,HARD,6.0,1.0,0 days 00:01:24.987000,,,1,True,84.987,Monza,0
GAS,7.0,HARD,7.0,1.0,0 days 00:01:24.772000,,,1,True,84.772,Monza,0
GAS,8.0,HARD,8.0,1.0,0 days 00:01:25.158000,,,1,True,85.158,Monza,0
GAS,9.0,HARD,9.0,1.0,0 days 00:01:24.868000,,,1,True,84.868,Monza,0
GAS,10.0,HARD,10.0,1.0,0 days 00:01:24.560000,,,1,True,84.56,Monza,0
GAS,11.0,HARD,11.0,1.0,0 days 00:01:24.667000,,,1,True,84.667,Monza,0
GAS,12.0,HARD,12.0,1.0,0 days 00:01:24.863000,,,1,True,84.863,Monza,0
GAS,13.0,HARD,13.0,1.0,0 days 00:01:24.784000,,,1,True,84.784,Monza,0
GAS,14.0,HARD,14.0,1.0,0 days 00:01:25.114000,,,1,True,85.114,Monza,0
GAS,15.0,HARD,15.0,1.0,0 days 00:01:25.448000,,,1,True,85.448,Monza,0
GAS,16.0,HARD,16.0,1.0,0 days 00:01:24.524000,,,1,True,84.524,Monza,0
GAS,17.0,HARD,17.0,1.0,0 days 00:01:24.373000,,,1,True,84.373,Monza,0
GAS,18.0,HARD,18.0,1.0,0 days 00:01:24.841000,,,1,True,84.841,Monza,0
GAS,19.0,HARD,19.0,1.0,0 days 00:01:24.294000,,,1,True,84.294,Monza,0
GAS,20.0,HARD,20.0,1.0,0 days 00:01:24.249000,,,1,True,84.249,Monza,0
GAS,21.0,HARD,21.0,1.0,0 days 00:01:24.125000,,,1,True,84.125,Monza,0
GAS,22.0,HARD,22.0,1.0,0 days 00:01:24.103000,,,1,True,84.103,Monza,0
GAS,23.0,HARD,23.0,1.0,0 days 00:01:24.419000,,,1,True,84.419,Monza,0
GAS,24.0,HARD,24.0,1.0,0 days 00:01:24.292000,,,1,True,84.292,Monza,0
GAS,25.0,HARD,25.0,1.0,0 days 00:01:24.106000,,,1,True,84.106,Monza,0
GAS,26.0,HARD,26.0,1.0,0 days 00:01:24.113000,,,1,True,84.113,Monza,0
GAS,27.0,HARD,27.0,1.0,0 days 00:01:23.997000,,,1,True,83.997,Monza,0
GAS,28.0,HARD,28.0,1.0,0 days 00:01:24.133000,,,1,True,84.133,Monza,0
GAS,29.0,HARD,29.0,1.0,0 days 00:01:23.927000,,,1,True,83.927,Monza,0
GAS,30.0,HARD,30.0,1.0,0 days 00:01:23.751000,,,1,True,83.751,Monza,0
GAS,31.0,HARD,31.0,1.0,0 days 00:01:23.893000,,,1,True,83.893,Monza,0
GAS,32.0,HARD,32.0,1.0,0 days 00:01:23.761000,,,1,True,83.761,Monza,0
GAS,33.0,HARD,33.0,1.0,0 days 00:01:24.437000,,,1,True,84.437,Monza,0
GAS,34.0,HARD,34.0,1.0,0 days 00:01:23.672000,,,1,True,83.672,Monza,0
GAS,35.0,HARD,35.0,1.0,0 days 00:01:23.320000,,,1,True,83.32,Monza,0
GAS,36.0,HARD,36.0,1.0,0 days 00:01:23.193000,,,1,True,83.193,Monza,0
GAS,37.0,HARD,37.0,1.0,0 days 00:01:23.394000,,,1,True,83.394,Monza,0
GAS,38.0,HARD,38.0,1.0,0 days 00:01:23.166000,,,1,True,83.166,Monza,0
GAS,39.0,HARD,39.0,1.0,0 days 00:01:25.273000,,,1,True,85.273,Monza,0
GAS,40.0,HARD,40.0,1.0,0 days 00:01:23.782000,,,12,True,83.782,Monza,0
GAS,41.0,HARD,41.0,1.0,0 days 00:01:23.877000,,,1,True,83.877,Monza,0
GAS,42.0,HARD,42.0,1.0,0 days 00:01:23.447000,,,1,True,83.447,Monza,0
GAS,43.0,HARD,43.0,1.0,0 days 00:01:23.363000,,,1,True,83.363,Monza,0
GAS,44.0,HARD,44.0,1.0,0 days 00:01:23.185000,,,1,True,83.185,Monza,0
GAS,45.0,HARD,45.0,1.0,0 days 00:01:22.900000,,,1,True,82.9,Monza,0
GAS,46.0,HARD,46.0,1.0,0 days 00:01:22.797000,,,1,True,82.797,Monza,0
GAS,47.0,HARD,47.0,1.0,0 days 00:01:22.951000,,,1,True,82.951,Monza,0
GAS,48.0,HARD,48.0,1.0,0 days 00:01:22.810000,,,1,True,82.81,Monza,0
GAS,51.0,SOFT,2.0,2.0,0 days 00:01:22.324000,,,1,True,82.324,Monza,0
GAS,52.0,SOFT,3.0,2.0,0 days 00:01:22.185000,,,1,True,82.185,Monza,0
COL,2.0,MEDIUM,2.0,1.0,0 days 00:01:26.775000,,,1,True,86.775,Monza,0
COL,3.0,MEDIUM,3.0,1.0,0 days 00:01:25.346000,,,1,True,85.346,Monza,0
COL,4.0,MEDIUM,4.0,1.0,0 days 00:01:25.040000,,,1,True,85.04,Monza,0
COL,5.0,MEDIUM,5.0,1.0,0 days 00:01:24.945000,,,1,True,84.945,Monza,0
COL,6.0,MEDIUM,6.0,1.0,0 days 00:01:24.944000,,,1,True,84.944,Monza,0
COL,7.0,MEDIUM,7.0,1.0,0 days 00:01:24.886000,,,1,True,84.886,Monza,0
COL,8.0,MEDIUM,8.0,1.0,0 days 00:01:25.104000,,,1,True,85.104,Monza,0
COL,9.0,MEDIUM,9.0,1.0,0 days 00:01:24.816000,,,1,True,84.816,Monza,0
COL,10.0,MEDIUM,10.0,1.0,0 days 00:01:24.728000,,,1,True,84.728,Monza,0
COL,11.0,MEDIUM,11.0,1.0,0 days 00:01:24.768000,,,1,True,84.768,Monza,0
COL,12.0,MEDIUM,12.0,1.0,0 days 00:01:24.706000,,,1,True,84.706,Monza,0
COL,13.0,MEDIUM,13.0,1.0,0 days 00:01:25.813000,,,1,True,85.813,Monza,0
COL,14.0,MEDIUM,14.0,1.0,0 days 00:01:24.952000,,,1,True,84.952,Monza,0
COL,15.0,MEDIUM,15.0,1.0,0 days 00:01:24.773000,,,1,True,84.773,Monza,0
COL,16.0,MEDIUM,16.0,1.0,0 days 00:01:25.019000,,,1,True,85.019,Monza,0
COL,17.0,MEDIUM,17.0,1.0,0 days 00:01:24.434000,,,1,True,84.434,Monza,0
COL,18.0,MEDIUM,18.0,1.0,0 days 00:01:24.414000,,,1,True,84.414,Monza,0
COL,19.0,MEDIUM,19.0,1.0,0 days 00:01:24.427000,,,1,True,84.427,Monza,0
COL,20.0,MEDIUM,20.0,1.0,0 days 00:01:24.292000,,,1,True,84.292,Monza,0
COL,21.0,MEDIUM,21.0,1.0,0 days 00:01:24.399000,,,1,True,84.399,Monza,0
COL,22.0,MEDIUM,22.0,1.0,0 days 00:01:24.111000,,,1,True,84.111,Monza,0
COL,23.0,MEDIUM,23.0,1.0,0 days 00:01:24.458000,,,1,True,84.458,Monza,0
COL,24.0,MEDIUM,24.0,1.0,0 days 00:01:24.334000,,,1,True,84.334,Monza,0
COL,25.0,MEDIUM,25.0,1.0,0 days 00:01:24.168000,,,1,True,84.168,Monza,0
COL,26.0,MEDIUM,26.0,1.0,0 days 00:01:24.215000,,,1,True,84.215,Monza,0
COL,27.0,MEDIUM,27.0,1.0,0 days 00:01:23.949000,,,1,True,83.949,Monza,0
COL,28.0,MEDIUM,28.0,1.0,0 days 00:01:24.844000,,,1,True,84.844,Monza,0
COL,29.0,MEDIUM,29.0,1.0,0 days 00:01:23.793000,,,1,True,83.793,Monza,0
COL,30.0,MEDIUM,30.0,1.0,0 days 00:01:25.753000,,,1,True,85.753,Monza,0
COL,31.0,MEDIUM,31.0,1.0,0 days 00:01:24.216000,,,1,True,84.216,Monza,0
COL,32.0,MEDIUM,32.0,1.0,0 days 00:01:24.319000,,,1,True,84.319,Monza,0
COL,35.0,HARD,2.0,2.0,0 days 00:01:23.089000,,,1,True,83.089,Monza,0
COL,36.0,HARD,3.0,2.0,0 days 00:01:22.919000,,,1,True,82.919,Monza,0
COL,37.0,HARD,4.0,2.0,0 days 00:01:23.058000,,,1,True,83.058,Monza,0
COL,38.0,HARD,5.0,2.0,0 days 00:01:22.894000,,,1,True,82.894,Monza,0
COL,39.0,HARD,6.0,2.0,0 days 00:01:25.047000,,,1,True,85.047,Monza,0
COL,40.0,HARD,7.0,2.0,0 days 00:01:23.171000,,,12,True,83.171,Monza,0
COL,41.0,HARD,8.0,2.0,0 days 00:01:23.200000,,,1,True,83.2,Monza,0
COL,42.0,HARD,9.0,2.0,0 days 00:01:23.070000,,,1,True,83.07,Monza,0
COL,43.0,HARD,10.0,2.0,0 days 00:01:22.622000,,,1,True,82.622,Monza,0
COL,44.0,HARD,11.0,2.0,0 days 00:01:22.640000,,,1,True,82.64,Monza,0
COL,45.0,HARD,12.0,2.0,0 days 00:01:22.573000,,,1,True,82.573,Monza,0
COL,46.0,HARD,13.0,2.0,0 days 00:01:22.818000,,,1,True,82.818,Monza,0
COL,47.0,HARD,14.0,2.0,0 days 00:01:22.833000,,,1,True,82.833,Monza,0
COL,48.0,HARD,15.0,2.0,0 days 00:01:22.239000,,,1,True,82.239,Monza,0
COL,49.0,HARD,16.0,2.0,0 days 00:01:23.220000,,,1,True,83.22,Monza,0
COL,50.0,HARD,17.0,2.0,0 days 00:01:25.035000,,,1,True,85.035,Monza,0
COL,51.0,HARD,18.0,2.0,0 days 00:01:24.260000,,,1,True,84.26,Monza,0
COL,52.0,HARD,19.0,2.0,0 days 00:01:22.724000,,,1,True,82.724,Monza,0
STR,2.0,HARD,3.0,1.0,0 days 00:01:26.506000,,,1,True,86.506,Monza,0
STR,3.0,HARD,4.0,1.0,0 days 00:01:25.064000,,,1,True,85.064,Monza,0
STR,4.0,HARD,5.0,1.0,0 days 00:01:25.209000,,,1,True,85.209,Monza,0
STR,5.0,HARD,6.0,1.0,0 days 00:01:24.915000,,,1,True,84.915,Monza,0
STR,6.0,HARD,7.0,1.0,0 days 00:01:24.813000,,,1,True,84.813,Monza,0
STR,7.0,HARD,8.0,1.0,0 days 00:01:24.678000,,,1,True,84.678,Monza,0
STR,8.0,HARD,9.0,1.0,0 days 00:01:24.835000,,,1,True,84.835,Monza,0
STR,9.0,HARD,10.0,1.0,0 days 00:01:24.541000,,,1,True,84.541,Monza,0
STR,10.0,HARD,11.0,1.0,0 days 00:01:24.209000,,,1,True,84.209,Monza,0
STR,11.0,HARD,12.0,1.0,0 days 00:01:24.362000,,,1,True,84.362,Monza,0
STR,12.0,HARD,13.0,1.0,0 days 00:01:24.528000,,,1,True,84.528,Monza,0
STR,13.0,HARD,14.0,1.0,0 days 00:01:24.253000,,,1,True,84.253,Monza,0
STR,14.0,HARD,15.0,1.0,0 days 00:01:24.301000,,,1,True,84.301,Monza,0
STR,15.0,HARD,16.0,1.0,0 days 00:01:24.405000,,,1,True,84.405,Monza,0
STR,16.0,HARD,17.0,1.0,0 days 00:01:24.429000,,,1,True,84.429,Monza,0
STR,17.0,HARD,18.0,1.0,0 days 00:01:24.365000,,,1,True,84.365,Monza,0
STR,18.0,HARD,19.0,1.0,0 days 00:01:24.522000,,,1,True,84.522,Monza,0
STR,19.0,HARD,20.0,1.0,0 days 00:01:24.615000,,,1,True,84.615,Monza,0
STR,20.0,HARD,21.0,1.0,0 days 00:01:24.197000,,,1,True,84.197,Monza,0
STR,21.0,HARD,22.0,1.0,0 days 00:01:24.116000,,,1,True,84.116,Monza,0
STR,22.0,HARD,23.0,1.0,0 days 00:01:23.927000,,,1,True,83.927,Monza,0
STR,23.0,HARD,24.0,1.0,0 days 00:01:23.991000,,,1,True,83.991,Monza,0
STR,24.0,HARD,25.0,1.0,0 days 00:01:23.878000,,,1,True,83.878,Monza,0
STR,25.0,HARD,26.0,1.0,0 days 00:01:23.871000,,,1,True,83.871,Monza,0
STR,26.0,HARD,27.0,1.0,0 days 00:01:24.187000,,,1,True,84.187,Monza,0
STR,27.0,HARD,28.0,1.0,0 days 00:01:23.768000,,,1,True,83.768,Monza,0
STR,28.0,HARD,29.0,1.0,0 days 00:01:23.861000,,,1,True,83.861,Monza,0
STR,29.0,HARD,30.0,1.0,0 days 00:01:23.673000,,,1,True,83.673,Monza,0
STR,30.0,HARD,31.0,1.0,0 days 00:01:23.585000,,,1,True,83.585,Monza,0
STR,31.0,HARD,32.0,1.0,0 days 00:01:23.571000,,,1,True,83.571,Monza,0
STR,32.0,HARD,33.0,1.0,0 days 00:01:24.081000,,,1,True,84.081,Monza,0
STR,33.0,HARD,34.0,1.0,0 days 00:01:23.719000,,,1,True,83.719,Monza,0
STR,34.0,HARD,35.0,1.0,0 days 00:01:23.459000,,,1,True,83.459,Monza,0
STR,35.0,HARD,36.0,1.0,0 days 00:01:24.333000,,,1,True,84.333,Monza,0
STR,36.0,HARD,37.0,1.0,0 days 00:01:23.589000,,,1,True,83.589,Monza,0
STR,37.0,HARD,38.0,1.0,0 days 00:01:23.569000,,,1,True,83.569,Monza,0
STR,38.0,HARD,39.0,1.0,0 days 00:01:23.224000,,,1,True,83.224,Monza,0
STR,39.0,HARD,40.0,1.0,0 days 00:01:23.348000,,,1,True,83.348,Monza,0
STR,40.0,HARD,41.0,1.0,0 days 00:01:23.183000,,,12,True,83.183,Monza,0
STR,41.0,HARD,42.0,1.0,0 days 00:01:23.926000,,,1,True,83.926,Monza,0
STR,42.0,HARD,43.0,1.0,0 days 00:01:23.424000,,,1,True,83.424,Monza,0
STR,43.0,HARD,44.0,1.0,0 days 00:01:23.417000,,,1,True,83.417,Monza,0
STR,44.0,HARD,45.0,1.0,0 days 00:01:23.314000,,,1,True,83.314,Monza,0
STR,45.0,HARD,46.0,1.0,0 days 00:01:23.110000,,,1,True,83.11,Monza,0
STR,46.0,HARD,47.0,1.0,0 days 00:01:23.166000,,,1,True,83.166,Monza,0
STR,47.0,HARD,48.0,1.0,0 days 00:01:23.003000,,,1,True,83.003,Monza,0
STR,48.0,HARD,49.0,1.0,0 days 00:01:23.123000,,,1,True,83.123,Monza,0
STR,51.0,SOFT,2.0,2.0,0 days 00:01:22.164000,,,1,True,82.164,Monza,0
STR,52.0,SOFT,3.0,2.0,0 days 00:01:22.282000,,,1,True,82.282,Monza,0
ALO,2.0,MEDIUM,3.0,1.0,0 days 00:01:25.926000,,,1,True,85.926,Monza,0
ALO,3.0,MEDIUM,4.0,1.0,0 days 00:01:25.403000,,,1,True,85.403,Monza,0
ALO,4.0,MEDIUM,5.0,1.0,0 days 00:01:24.861000,,,1,True,84.861,Monza,0
ALO,5.0,MEDIUM,6.0,1.0,0 days 00:01:25.129000,,,1,True,85.129,Monza,0
ALO,6.0,MEDIUM,7.0,1.0,0 days 00:01:24.196000,,,1,True,84.196,Monza,0
ALO,7.0,MEDIUM,8.0,1.0,0 days 00:01:24.623000,,,1,True,84.623,Monza,0
ALO,8.0,MEDIUM,9.0,1.0,0 days 00:01:24.724000,,,1,True,84.724,Monza,0
ALO,9.0,MEDIUM,10.0,1.0,0 days 00:01:24.485000,,,1,True,84.485,Monza,0
ALO,10.0,MEDIUM,11.0,1.0,0 days 00:01:24.506000,,,1,True,84.506,Monza,0
ALO,11.0,MEDIUM,12.0,1.0,0 days 00:01:24.460000,,,1,True,84.46,Monza,0
ALO,12.0,MEDIUM,13.0,1.0,0 days 00:01:24.624000,,,1,True,84.624,Monza,0
ALO,13.0,MEDIUM,14.0,1.0,0 days 00:01:24.577000,,,1,True,84.577,Monza,0
ALO,14.0,MEDIUM,15.0,1.0,0 days 00:01:24.396000,,,1,True,84.396,Monza,0
ALO,15.0,MEDIUM,16.0,1.0,0 days 00:01:24.276000,,,1,True,84.276,Monza,0
ALO,16.0,MEDIUM,17.0,1.0,0 days 00:01:24.206000,,,1,True,84.206,Monza,0
ALO,17.0,MEDIUM,18.0,1.0,0 days 00:01:24.224000,,,1,True,84.224,Monza,0
ALO,18.0,MEDIUM,19.0,1.0,0 days 00:01:24.146000,,,1,True,84.146,Monza,0
ALO,19.0,MEDIUM,20.0,1.0,0 days 00:01:24.185000,,,1,True,84.185,Monza,0
ALO,22.0,HARD,3.0,2.0,0 days 00:01:24.078000,,,1,True,84.078,Monza,0
ALO,23.0,HARD,4.0,2.0,0 days 00:01:23.757000,,,1,True,83.757,Monza,0
VER,42.0,MEDIUM,8.0,5.0,0 days 00:01:25.317000,,,1,True,85.317,Red Bull Ring,0
VER,43.0,MEDIUM,9.0,5.0,0 days 00:01:23.081000,,,1,True,83.081,Red Bull Ring,0
VER,44.0,MEDIUM,10.0,5.0,0 days 00:01:26.789000,,,12,True,86.789,Red Bull Ring,0
VER,45.0,MEDIUM,11.0,5.0,0 days 00:01:32.874000,,,21,True,92.874,Red Bull Ring,0
GAS,42.0,HARD,9.0,5.0,0 days 00:01:27.942000,,,1,True,87.942,Red Bull Ring,0
GAS,43.0,HARD,10.0,5.0,0 days 00:01:25.020000,,,1,True,85.02,Red Bull Ring,0
GAS,44.0,HARD,11.0,5.0,0 days 00:01:28.332000,,,12,True,88.332,Red Bull Ring,0
GAS,45.0,HARD,12.0,5.0,0 days 00:01:32.969000,,,21,True,92.969,Red Bull Ring,0
ANT,42.0,HARD,9.0,5.0,0 days 00:01:27.505000,,,1,True,87.505,Red Bull Ring,0
ANT,43.0,HARD,10.0,5.0,0 days 00:01:24.901000,,,1,True,84.901,Red Bull Ring,0
LEC,42.0,HARD,9.0,5.0,0 days 00:01:26.831000,,,1,True,86.831,Red Bull Ring,0
LEC,43.0,HARD,10.0,5.0,0 days 00:01:25.271000,,,1,True,85.271,Red Bull Ring,0
LEC,45.0,HARD,12.0,5.0,0 days 00:01:31.269000,,,21,True,91.269,Red Bull Ring,0
STR,42.0,HARD,10.0,5.0,0 days 00:01:27.301000,,,1,True,87.301,Red Bull Ring,0
STR,43.0,HARD,11.0,5.0,0 days 00:01:25.538000,,,1,True,85.538,Red Bull Ring,0
TSU,42.0,MEDIUM,9.0,5.0,0 days 00:01:27.146000,,,1,True,87.146,Red Bull Ring,0
TSU,43.0,MEDIUM,10.0,5.0,0 days 00:01:24.194000,,,1,True,84.194,Red Bull Ring,0
TSU,44.0,MEDIUM,11.0,5.0,0 days 00:01:28.252000,,,12,True,88.252,Red Bull Ring,0
ALB,42.0,MEDIUM,9.0,5.0,0 days 00:01:27.127000,,,1,True,87.127,Red Bull Ring,0
ALB,43.0,MEDIUM,10.0,5.0,0 days 00:01:24.597000,,,1,True,84.597,Red Bull Ring,0
HUL,42.0,MEDIUM,9.0,5.0,0 days 00:01:27.472000,,,1,True,87.472,Red Bull Ring,0
HUL,43.0,MEDIUM,10.0,5.0,0 days 00:01:25.243000,,,1,True,85.243,Red Bull Ring,0
LAW,42.0,MEDIUM,9.0,5.0,0 days 00:01:24.098000,,,1,True,84.098,Red Bull Ring,0
LAW,43.0,MEDIUM,10.0,5.0,0 days 00:01:22.970000,,,1,True,82.97,Red Bull Ring,0
LAW,44.0,MEDIUM,11.0,5.0,0 days 00:01:26.332000,,,12,True,86.332,Red Bull Ring,0
OCO,42.0,MEDIUM,3.0,5.0,0 days 00:01:26.764000,,,1,True,86.764,Red Bull Ring,0
OCO,43.0,MEDIUM,4.0,5.0,0 days 00:01:28.505000,,,1,True,88.505,Red Bull Ring,0
NOR,42.0,HARD,9.0,5.0,0 days 00:01:23.797000,,,1,True,83.797,Red Bull Ring,0
NOR,43.0,HARD,10.0,5.0,0 days 00:01:22.167000,,,1,True,82.167,Red Bull Ring,0
HAM,42.0,HARD,10.0,5.0,0 days 00:01:27.508000,,,1,True,87.508,Red Bull Ring,0
HAM,43.0,HARD,11.0,5.0,0 days 00:01:24.218000,,,1,True,84.218,Red Bull Ring,0
HAM,44.0,HARD,12.0,5.0,0 days 00:01:29.454000,,,12,True,89.454,Red Bull Ring,0
HAM,45.0,HARD,13.0,5.0,0 days 00:01:33.045000,,,21,True,93.045,Red Bull Ring,0
BOR,42.0,MEDIUM,9.0,5.0,0 days 00:01:24.770000,,,1,True,84.77,Red Bull Ring,0
BOR,43.0,MEDIUM,10.0,5.0,0 days 00:01:24.192000,,,1,True,84.192,Red Bull Ring,0
RUS,42.0,HARD,8.0,5.0,0 days 00:01:26.239000,,,1,True,86.239,Red Bull Ring,0
RUS,43.0,HARD,9.0,5.0,0 days 00:01:25.065000,,,1,True,85.065,Red Bull Ring,0
PIA,42.0,HARD,9.0,5.0,0 days 00:01:24.583000,,,1,True,84.583,Red Bull Ring,0
PIA,43.0,HARD,10.0,5.0,0 days 00:01:23.242000,,,1,True,83.242,Red Bull Ring,0
BEA,42.0,MEDIUM,,5.0,0 days 00:01:27.603000,,,1,True,87.603,Red Bull Ring,0
BEA,43.0,MEDIUM,,5.0,0 days 00:01:31.057000,,,1,True,91.057,Red Bull Ring,0
VER,44.0,MEDIUM,3.0,3.0,0 days 00:01:35.165000,,,21,True,95.165,Silverstone,0
VER,45.0,MEDIUM,4.0,3.0,0 days 00:01:33.844000,,,1,True,93.844,Silverstone,0
VER,46.0,MEDIUM,5.0,3.0,0 days 00:01:32.960000,,,1,True,92.96,Silverstone,0
VER,47.0,MEDIUM,6.0,3.0,0 days 00:01:31.712000,,,1,True,91.712,Silverstone,0
VER,48.0,MEDIUM,7.0,3.0,0 days 00:01:30.776000,,,1,True,90.776,Silverstone,0
VER,49.0,MEDIUM,8.0,3.0,0 days 00:01:30.179000,,,1,True,90.179,Silverstone,0
VER,50.0,MEDIUM,9.0,3.0,0 days 00:01:30.290000,,,1,True,90.29,Silverstone,0
VER,51.0,MEDIUM,10.0,3.0,0 days 00:01:30.973000,,,1,True,90.973,Silverstone,0
VER,52.0,MEDIUM,11.0,3.0,0 days 00:01:31.389000,,,1,True,91.389,Silverstone,0
GAS,44.0,MEDIUM,3.0,3.0,0 days 00:01:35.699000,,,21,True,95.699,Silverstone,0
GAS,45.0,MEDIUM,4.0,3.0,0 days 00:01:33.758000,,,1,True,93.758,Silverstone,0
GAS,46.0,MEDIUM,5.0,3.0,0 days 00:01:32.701000,,,1,True,92.701,Silverstone,0
GAS,47.0,MEDIUM,6.0,3.0,0 days 00:01:31.824000,,,1,True,91.824,Silverstone,0
GAS,48.0,MEDIUM,7.0,3.0,0 days 00:01:30.751000,,,1,True,90.751,Silverstone,0
GAS,49.0,MEDIUM,8.0,3.0,0 days 00:01:30.759000,,,1,True,90.759,Silverstone,0
GAS,50.0,MEDIUM,9.0,3.0,0 days 00:01:31.002000,,,1,True,91.002,Silverstone,0
GAS,51.0,MEDIUM,10.0,3.0,0 days 00:01:31.465000,,,1,True,91.465,Silverstone,0
GAS,52.0,MEDIUM,11.0,3.0,0 days 00:01:31.884000,,,1,True,91.884,Silverstone,0
ALO,43.0,MEDIUM,7.0,3.0,0 days 00:01:37.153000,,,12,True,97.153,Silverstone,0
ALO,44.0,MEDIUM,8.0,3.0,0 days 00:01:33.635000,,,1,True,93.635,Silverstone,0
ALO,45.0,MEDIUM,9.0,3.0,0 days 00:01:33.119000,,,1,True,93.119,Silverstone,0
ALO,46.0,MEDIUM,10.0,3.0,0 days 00:01:32.400000,,,1,True,92.4,Silverstone,0
ALO,47.0,MEDIUM,11.0,3.0,0 days 00:01:31.386000,,,1,True,91.386,Silverstone,0
ALO,48.0,MEDIUM,12.0,3.0,0 days 00:01:30.669000,,,1,True,90.669,Silverstone,0
ALO,49.0,MEDIUM,13.0,3.0,0 days 00:01:30.353000,,,1,True,90.353,Silverstone,0
ALO,50.0,MEDIUM,14.0,3.0,0 days 00:01:30.943000,,,1,True,90.943,Silverstone,0
ALO,51.0,MEDIUM,15.0,3.0,0 days 00:01:30.578000,,,1,True,90.578,Silverstone,0
ALO,52.0,MEDIUM,16.0,3.0,0 days 00:01:32.745000,,,1,True,92.745,Silverstone,0
LEC,45.0,SOFT,6.0,3.0,0 days 00:01:33.731000,,,1,True,93.731,Silverstone,0
LEC,46.0,SOFT,7.0,3.0,0 days 00:01:31.961000,,,1,True,91.961,Silverstone,0
LEC,47.0,SOFT,8.0,3.0,0 days 00:01:31.557000,,,1,True,91.557,Silverstone,0
